sigma,label
53.338,1
51.565,1
51.72,1
63.25,1
55.606,1
57.261,1
51.375,1
51.581,1
53.844,1
50.164,1
57.57,1
50.981,1
52.886,1
51.517,1
54.322,1
59.715,1
53.727,1
59.748,1
52.198,1
58.301,1
59.685,1
63.001,1
50.872,1
58.926,1
50.859,1
56.799,1
52.275,1
54.708,1
54.66,1
50.701,1
53.108,1
51.561,1
59.313,1
60.885,1
52.985,1
56.444,1
57.681,1
51.007,1
60.132,1
55.626,1
54.673,1
60.436,1
50.221,1
51.241,1
51.759,1
50.152,1
54.537,1
54.654,1
54.0,1
57.623,1
50.193,1
61.091,1
52.886,1
59.595,1
50.92,1
50.414,1
52.029,1
51.781,1
59.911,1
54.589,1
53.71,1
54.954,1
51.644,1
51.617,1
50.005,1
51.41,1
51.153,1
53.177,1
56.034,1
67.231,1
50.483,1
56.456,1
55.966,1
50.284,1
56.383,1
60.448,1
51.415,1
56.922,1
55.651,1
52.078,1
54.44,1
50.941,1
58.966,1
58.812,1
51.709,1
56.347,1
53.6,1
54.963,1
54.749,1
50.69,1
57.441,1
56.353,1
50.843,1
54.251,1
52.128,1
56.901,1
51.403,1
60.499,1
51.153,1
51.563,1
52.459,1
56.463,1
60.945,1
54.168,1
51.343,1
57.364,1
56.955,1
57.522,1
52.773,1
56.894,1
50.636,1
55.533,1
50.624,1
58.944,1
58.179,1
55.152,1
50.062,1
53.79,1
52.258,1
52.664,1
55.46,1
52.818,1
52.556,1
53.633,1
58.199,1
56.346,1
50.38,1
53.936,1
51.345,1
53.929,1
53.935,1
51.336,1
54.765,1
52.872,1
66.949,1
62.1,1
50.732,1
53.962,1
52.053,1
54.583,1
56.552,1
51.825,1
59.802,1
54.056,1
58.682,1
53.93,1
52.769,1
63.969,1
55.836,1
70.238,1
52.67,1
50.083,1
55.208,1
61.777,1
58.117,1
51.571,1
55.08,1
54.334,1
51.09,1
51.481,1
54.268,1
50.157,1
55.961,1
59.067,1
60.208,1
53.363,1
55.619,1
67.445,1
51.89,1
53.126,1
58.167,1
61.871,1
55.808,1
63.466,1
51.7,1
58.432,1
52.337,1
57.859,1
54.266,1
52.423,1
59.746,1
53.743,1
51.029,1
61.729,1
55.519,1
60.936,1
50.22,1
51.021,1
54.004,1
51.378,1
50.982,1
77.834,1
62.884,1
58.334,1
55.988,1
52.124,1
56.275,1
51.398,1
50.83,1
53.053,1
55.824,1
51.326,1
56.946,1
53.833,1
65.514,1
56.75,1
54.13,1
57.342,1
51.515,1
57.878,1
54.754,1
51.417,1
66.388,1
50.08,1
60.884,1
65.131,1
67.055,1
51.967,1
53.581,1
61.301,1
60.118,1
54.956,1
52.271,1
53.484,1
58.521,1
67.183,1
56.108,1
50.718,1
50.25,1
52.404,1
56.73,1
62.346,1
51.881,1
56.965,1
50.569,1
52.514,1
64.43,1
57.466,1
55.446,1
60.307,1
57.156,1
56.256,1
54.771,1
58.495,1
62.354,1
57.452,1
76.459,1
56.403,1
57.926,1
57.315,1
52.294,1
53.826,1
62.558,1
52.98,1
51.426,1
56.519,1
56.832,1
59.66,1
52.68,1
61.381,1
50.131,1
58.923,1
58.96,1
51.461,1
54.773,1
54.234,1
54.669,1
59.8,1
59.6,1
69.944,1
53.009,1
52.504,1
64.545,1
57.074,1
53.121,1
58.148,1
55.786,1
61.519,1
57.662,1
62.762,1
67.575,1
62.629,1
53.236,1
53.923,1
61.642,1
57.159,1
59.727,1
51.719,1
53.06,1
56.283,1
53.202,1
55.594,1
55.242,1
53.393,1
51.953,1
55.613,1
59.842,1
57.655,1
66.256,1
54.161,1
55.637,1
50.209,1
50.693,1
56.305,1
55.087,1
56.118,1
51.985,1
51.567,1
60.448,1
55.526,1
51.798,1
53.464,1
54.278,1
51.318,1
57.31,1
50.559,1
53.871,1
50.435,1
56.826,1
58.154,1
55.368,1
53.295,1
56.321,1
54.147,1
52.394,1
55.487,1
55.732,1
55.595,1
63.983,1
59.249,1
51.877,1
57.456,1
50.984,1
51.374,1
58.272,1
68.5,1
51.123,1
54.071,1
52.952,1
54.008,1
50.808,1
50.347,1
60.877,1
52.58,1
61.792,1
50.387,1
53.274,1
54.975,1
52.638,1
55.015,1
56.554,1
56.923,1
52.943,1
51.844,1
55.723,1
60.305,1
51.925,1
54.493,1
51.423,1
50.188,1
52.138,1
50.078,1
55.051,1
50.985,1
54.058,1
51.021,1
62.978,1
52.655,1
59.233,1
50.69,1
51.021,1
58.414,1
53.976,1
58.506,1
53.742,1
54.095,1
51.286,1
57.238,1
53.68,1
57.256,1
55.029,1
54.107,1
58.818,1
52.269,1
53.065,1
58.271,1
57.751,1
57.296,1
65.736,1
51.967,1
54.995,1
58.079,1
50.528,1
53.58,1
57.981,1
52.044,1
53.811,1
50.692,1
52.669,1
51.413,1
70.813,1
57.025,1
51.53,1
52.777,1
50.385,1
51.058,1
51.662,1
55.569,1
50.58,1
66.282,1
59.24,1
62.332,1
50.166,1
55.3,1
66.654,1
50.994,1
51.878,1
55.848,1
60.622,1
55.619,1
53.007,1
51.761,1
50.569,1
55.557,1
56.034,1
50.664,1
60.035,1
57.033,1
54.37,1
58.54,1
52.025,1
51.041,1
52.235,1
73.146,1
51.063,1
54.987,1
50.318,1
51.653,1
50.087,1
50.737,1
54.852,1
53.922,1
51.922,1
52.566,1
50.694,1
54.606,1
51.174,1
56.949,1
53.697,1
58.086,1
68.2,1
51.417,1
65.88,1
54.813,1
57.908,1
60.471,1
53.681,1
51.175,1
57.901,1
53.305,1
57.44,1
55.314,1
60.72,1
52.921,1
53.659,1
57.748,1
54.739,1
58.817,1
53.53,1
54.052,1
50.141,1
50.897,1
51.231,1
53.756,1
54.143,1
58.193,1
50.576,1
54.433,1
52.159,1
54.648,1
62.599,1
55.978,1
56.089,1
50.095,1
56.152,1
50.192,1
55.521,1
57.379,1
58.246,1
57.776,1
64.384,1
50.238,1
57.077,1
52.864,1
58.498,1
55.461,1
73.624,1
68.684,1
59.965,1
53.785,1
62.921,1
58.39,1
61.046,1
54.132,1
64.481,1
51.376,1
56.916,1
54.727,1
51.94,1
52.431,1
50.25,1
50.133,1
50.486,1
54.61,1
62.056,1
53.598,1
55.836,1
66.085,1
54.874,1
57.734,1
55.326,1
51.951,1
52.288,1
50.103,1
70.791,1
52.252,1
62.761,1
70.379,1
54.47,1
56.875,1
54.285,1
57.149,1
50.279,1
50.183,1
56.819,1
51.086,1
61.741,1
58.208,1
52.927,1
59.201,1
52.036,1
62.365,1
54.019,1
53.021,1
50.341,1
59.269,1
56.895,1
57.278,1
52.564,1
75.555,1
50.68,1
63.545,1
61.7,1
52.934,1
56.491,1
54.373,1
55.535,1
57.539,1
53.287,1
50.682,1
54.404,1
56.155,1
57.605,1
55.649,1
61.323,1
55.88,1
55.482,1
53.68,1
63.194,1
50.656,1
50.162,1
52.543,1
51.999,1
50.974,1
51.06,1
52.168,1
54.767,1
58.49,1
54.597,1
56.336,1
51.438,1
50.188,1
75.293,1
56.634,1
56.029,1
52.25,1
55.662,1
57.428,1
52.572,1
62.611,1
56.652,1
57.373,1
58.059,1
53.975,1
56.505,1
52.109,1
52.829,1
58.061,1
50.456,1
67.23,1
54.207,1
53.713,1
50.121,1
56.131,1
50.495,1
56.891,1
59.385,1
56.782,1
56.725,1
60.28,1
53.596,1
54.964,1
58.53,1
57.957,1
56.241,1
58.445,1
57.133,1
51.929,1
52.227,1
53.531,1
58.395,1
50.751,1
61.072,1
58.14,1
50.07,1
51.777,1
61.302,1
54.571,1
54.998,1
64.546,1
50.403,1
60.871,1
50.102,1
52.413,1
60.506,1
54.75,1
59.117,1
51.667,1
51.574,1
57.68,1
60.574,1
65.471,1
66.616,1
51.84,1
52.103,1
65.699,1
51.53,1
59.163,1
56.624,1
53.386,1
50.919,1
57.506,1
55.317,1
53.507,1
51.378,1
50.463,1
50.595,1
50.493,1
53.901,1
54.186,1
50.617,1
54.88,1
64.319,1
67.957,1
56.38,1
51.561,1
50.405,1
50.86,1
51.571,1
58.807,1
51.251,1
63.818,1
59.42,1
54.162,1
61.645,1
54.05,1
55.141,1
50.755,1
63.018,1
61.649,1
59.191,1
56.524,1
51.216,1
50.65,1
57.405,1
51.911,1
54.65,1
53.348,1
58.064,1
51.049,1
53.156,1
55.154,1
53.271,1
54.629,1
54.071,1
51.214,1
52.204,1
52.767,1
59.383,1
55.844,1
53.248,1
52.082,1
58.588,1
52.827,1
61.079,1
59.609,1
52.278,1
57.135,1
51.755,1
55.443,1
51.863,1
59.424,1
51.398,1
55.121,1
55.581,1
53.956,1
50.378,1
60.422,1
59.477,1
56.004,1
55.653,1
52.877,1
55.63,1
50.777,1
66.436,1
51.655,1
52.063,1
58.178,1
59.273,1
58.985,1
51.384,1
55.102,1
55.852,1
50.887,1
54.372,1
50.856,1
51.83,1
51.893,1
60.807,1
52.41,1
60.373,1
61.988,1
60.671,1
54.742,1
54.411,1
52.923,1
56.164,1
53.277,1
59.191,1
61.932,1
51.187,1
57.731,1
52.326,1
61.718,1
57.452,1
50.743,1
56.289,1
52.244,1
53.799,1
59.114,1
51.115,1
54.492,1
61.523,1
55.169,1
50.548,1
61.917,1
50.048,1
50.783,1
53.321,1
59.445,1
58.268,1
53.041,1
52.685,1
55.847,1
52.014,1
53.887,1
62.473,1
51.212,1
59.474,1
67.594,1
59.821,1
50.368,1
54.051,1
65.841,1
59.931,1
52.494,1
57.873,1
54.528,1
50.106,1
52.578,1
54.581,1
52.017,1
51.885,1
50.91,1
58.711,1
52.942,1
51.248,1
54.42,1
56.067,1
52.207,1
73.833,1
55.295,1
55.949,1
57.49,1
61.381,1
57.528,1
51.137,1
51.006,1
50.242,1
55.593,1
51.581,1
55.158,1
62.321,1
52.592,1
61.613,1
58.887,1
56.777,1
54.486,1
58.581,1
52.401,1
58.901,1
50.343,1
51.858,1
50.136,1
51.44,1
50.603,1
60.491,1
54.483,1
61.021,1
52.412,1
56.738,1
63.674,1
51.712,1
57.478,1
55.647,1
51.274,1
55.143,1
55.392,1
52.036,1
55.391,1
78.323,1
58.035,1
63.463,1
55.323,1
54.222,1
50.247,1
59.482,1
54.478,1
55.291,1
54.562,1
54.932,1
60.8,1
53.483,1
51.63,1
51.951,1
50.858,1
59.505,1
58.421,1
50.297,1
52.539,1
50.437,1
59.103,1
68.87,1
50.83,1
56.497,1
52.569,1
54.875,1
58.34,1
53.68,1
50.831,1
51.39,1
63.532,1
59.459,1
56.07,1
51.11,1
53.2,1
60.784,1
50.101,1
50.419,1
58.108,1
54.232,1
50.968,1
55.797,1
51.055,1
53.112,1
60.501,1
57.728,1
50.668,1
51.909,1
65.001,1
57.002,1
51.268,1
59.69,1
59.214,1
73.053,1
50.661,1
60.317,1
58.433,1
50.266,1
56.265,1
55.523,1
53.271,1
56.396,1
61.815,1
53.714,1
52.681,1
59.174,1
54.513,1
54.81,1
50.806,1
58.62,1
71.12,1
55.603,1
56.176,1
50.305,1
60.01,1
54.295,1
61.79,1
53.588,1
52.577,1
54.393,1
54.474,1
62.466,1
62.732,1
55.28,1
50.38,1
56.289,1
65.984,1
51.79,1
53.612,1
51.807,1
52.763,1
50.329,1
60.562,1
57.607,1
58.93,1
50.527,1
52.829,1
50.903,1
57.431,1
50.894,1
56.24,1
56.031,1
67.477,1
62.748,1
60.216,1
52.349,1
51.941,1
54.199,1
62.293,1
53.926,1
53.58,1
52.014,1
69.917,1
54.208,1
57.583,1
52.307,1
51.822,1
52.777,1
50.738,1
56.411,1
53.301,1
51.01,1
50.278,1
52.626,1
50.867,1
53.336,1
57.185,1
51.316,1
50.371,1
57.652,1
62.735,1
59.649,1
51.119,1
58.236,1
51.704,1
64.129,1
50.658,1
60.507,1
50.441,1
59.664,1
52.314,1
58.181,1
56.559,1
53.506,1
56.147,1
73.823,1
50.959,1
64.436,1
59.031,1
56.131,1
51.747,1
51.053,1
51.03,1
53.605,1
52.242,1
58.26,1
53.661,1
54.037,1
70.705,1
58.574,1
66.871,1
52.928,1
57.674,1
50.76,1
56.1,1
56.321,1
53.978,1
61.965,1
51.84,1
53.053,1
50.489,1
50.126,1
57.564,1
52.338,1
52.887,1
52.923,1
54.037,1
59.874,1
53.363,1
56.309,1
53.347,1
53.453,1
57.795,1
59.393,1
58.974,1
64.78,1
52.013,1
62.358,1
51.734,1
51.226,1
53.041,1
53.506,1
58.185,1
53.679,1
54.241,1
50.049,1
53.437,1
55.173,1
51.034,1
65.941,1
50.992,1
58.767,1
52.827,1
60.335,1
53.792,1
52.695,1
59.366,1
58.195,1
51.879,1
57.433,1
53.92,1
52.66,1
59.768,1
62.133,1
50.325,1
52.322,1
50.898,1
51.707,1
64.262,1
50.915,1
60.391,1
55.606,1
50.475,1
51.934,1
91.975,1
50.88,1
57.662,1
51.502,1
51.119,1
59.883,1
51.353,1
52.659,1
62.744,1
55.655,1
52.436,1
59.048,1
52.252,1
51.235,1
63.184,1
52.046,1
59.465,1
58.934,1
50.621,1
53.188,1
59.751,1
51.539,1
54.519,1
56.997,1
52.266,1
50.912,1
50.729,1
54.453,1
50.366,1
50.242,1
54.63,1
62.636,1
51.237,1
55.691,1
51.33,1
56.692,1
64.749,1
61.938,1
52.643,1
52.919,1
59.388,1
53.463,1
57.797,1
57.583,1
57.953,1
76.75,1
62.756,1
53.594,1
50.504,1
57.487,1
69.45,1
57.08,1
56.832,1
60.778,1
51.632,1
51.705,1
57.64,1
50.618,1
50.632,1
52.275,1
55.678,1
57.651,1
66.45,1
56.892,1
53.033,1
61.566,1
54.531,1
53.749,1
50.054,1
55.721,1
75.307,1
50.12,1
53.644,1
53.599,1
65.913,1
51.395,1
51.856,1
58.566,1
60.859,1
64.112,1
62.854,1
57.767,1
60.412,1
60.873,1
64.951,1
79.909,1
54.439,1
52.686,1
50.205,1
53.353,1
55.626,1
65.055,1
55.067,1
57.158,1
50.151,1
54.032,1
54.855,1
51.002,1
50.397,1
51.161,1
50.225,1
53.803,1
50.653,1
59.124,1
51.986,1
62.974,1
56.431,1
55.784,1
61.477,1
61.015,1
50.728,1
55.958,1
55.495,1
50.036,1
56.415,1
54.433,1
56.258,1
60.039,1
51.423,1
55.465,1
50.925,1
52.577,1
52.25,1
56.74,1
52.969,1
55.79,1
51.836,1
54.077,1
54.51,1
63.235,1
51.549,1
58.104,1
54.362,1
54.175,1
53.249,1
52.586,1
52.211,1
51.513,1
50.179,1
52.772,1
50.192,1
56.734,1
52.099,1
60.785,1
59.568,1
52.698,1
54.153,1
54.879,1
51.615,1
52.33,1
60.191,1
53.98,1
51.328,1
55.454,1
73.774,1
53.853,1
56.597,1
55.553,1
50.143,1
54.546,1
53.67,1
50.02,1
52.256,1
50.578,1
53.385,1
65.447,1
50.533,1
59.027,1
54.291,1
51.489,1
51.972,1
59.542,1
53.539,1
50.045,1
63.677,1
55.833,1
51.989,1
50.115,1
52.229,1
50.705,1
52.486,1
69.413,1
50.498,1
51.275,1
53.77,1
50.948,1
56.729,1
51.251,1
53.505,1
52.176,1
50.651,1
53.059,1
55.175,1
54.688,1
55.107,1
50.647,1
51.609,1
56.36,1
54.394,1
53.931,1
62.361,1
54.222,1
54.49,1
56.433,1
50.466,1
58.058,1
59.25,1
54.343,1
58.862,1
54.548,1
57.487,1
53.151,1
55.441,1
56.121,1
66.592,1
54.331,1
65.312,1
60.209,1
53.806,1
58.571,1
56.235,1
61.705,1
58.266,1
56.627,1
55.328,1
53.372,1
54.631,1
56.232,1
52.077,1
56.805,1
52.031,1
55.396,1
51.301,1
58.8,1
52.335,1
50.236,1
54.172,1
70.689,1
51.28,1
53.144,1
58.67,1
55.327,1
57.003,1
54.536,1
65.128,1
50.496,1
64.025,1
56.743,1
54.445,1
55.495,1
62.594,1
71.39,1
56.319,1
54.683,1
52.104,1
53.996,1
54.937,1
56.17,1
57.053,1
50.095,1
53.603,1
50.157,1
51.739,1
56.195,1
55.267,1
52.062,1
57.543,1
50.958,1
59.999,1
51.374,1
56.956,1
51.011,1
52.866,1
52.166,1
51.62,1
57.019,1
52.693,1
60.347,1
75.101,1
51.603,1
56.231,1
54.862,1
56.106,1
58.327,1
58.005,1
52.097,1
56.8,1
52.702,1
57.437,1
58.738,1
57.262,1
59.668,1
57.297,1
52.959,1
59.164,1
51.663,1
60.415,1
55.916,1
54.727,1
54.934,1
56.624,1
66.039,1
57.337,1
51.292,1
51.47,1
51.971,1
64.183,1
69.753,1
51.937,1
56.714,1
54.332,1
57.095,1
51.022,1
59.433,1
52.909,1
54.371,1
58.212,1
51.554,1
54.156,1
50.398,1
53.133,1
60.461,1
57.674,1
50.981,1
51.583,1
58.004,1
63.945,1
63.895,1
53.877,1
52.265,1
53.442,1
51.259,1
55.572,1
58.136,1
50.245,1
52.823,1
50.063,1
55.138,1
56.11,1
55.253,1
52.562,1
67.364,1
50.873,1
57.907,1
57.335,1
51.113,1
58.556,1
58.376,1
54.982,1
51.418,1
55.427,1
51.407,1
51.579,1
68.248,1
53.136,1
50.628,1
57.581,1
57.137,1
56.927,1
50.819,1
53.2,1
52.032,1
56.585,1
51.634,1
51.514,1
52.533,1
52.775,1
50.331,1
51.202,1
55.307,1
51.895,1
51.383,1
56.105,1
55.561,1
60.296,1
57.298,1
50.839,1
54.54,1
70.26,1
50.733,1
61.498,1
58.438,1
61.07,1
60.201,1
53.746,1
57.983,1
52.831,1
51.589,1
67.229,1
51.552,1
52.102,1
52.246,1
57.302,1
53.355,1
50.419,1
50.402,1
61.379,1
54.19,1
63.484,1
57.044,1
56.33,1
52.747,1
52.886,1
60.121,1
55.978,1
56.504,1
55.09,1
54.826,1
59.346,1
58.861,1
52.899,1
51.389,1
50.819,1
52.456,1
51.017,1
51.187,1
52.618,1
63.656,1
55.914,1
51.171,1
50.389,1
58.483,1
50.575,1
63.079,1
53.101,1
57.503,1
53.523,1
60.232,1
53.335,1
57.885,1
50.964,1
52.738,1
57.922,1
54.334,1
51.442,1
51.665,1
50.737,1
52.808,1
69.117,1
61.277,1
62.513,1
50.598,1
54.237,1
59.275,1
51.214,1
53.203,1
55.075,1
55.583,1
59.738,1
58.895,1
50.763,1
50.625,1
60.146,1
51.189,1
55.313,1
51.176,1
54.003,1
57.071,1
53.002,1
50.826,1
51.76,1
68.858,1
53.995,1
58.777,1
52.805,1
61.347,1
50.689,1
58.051,1
54.182,1
51.755,1
51.044,1
55.044,1
52.044,1
56.205,1
59.517,1
55.49,1
51.834,1
62.025,1
51.433,1
59.72,1
52.496,1
51.307,1
54.715,1
51.802,1
54.377,1
64.182,1
56.999,1
67.605,1
62.011,1
55.086,1
57.881,1
67.004,1
63.716,1
52.64,1
50.642,1
54.571,1
65.839,1
56.149,1
60.262,1
55.914,1
54.128,1
57.033,1
57.524,1
54.324,1
53.305,1
51.18,1
54.679,1
54.084,1
61.334,1
56.846,1
51.313,1
53.163,1
55.443,1
52.795,1
69.444,1
56.107,1
55.464,1
57.315,1
51.89,1
55.208,1
53.673,1
65.171,1
50.791,1
64.117,1
50.994,1
58.101,1
59.837,1
51.88,1
64.138,1
52.639,1
52.358,1
50.337,1
59.246,1
54.665,1
72.286,1
50.544,1
53.743,1
51.862,1
52.786,1
57.352,1
54.209,1
57.668,1
56.286,1
57.955,1
50.128,1
54.145,1
56.192,1
57.289,1
59.089,1
50.716,1
51.979,1
52.698,1
56.755,1
64.738,1
55.188,1
51.043,1
58.284,1
52.413,1
61.294,1
52.313,1
53.267,1
58.424,1
54.839,1
50.435,1
55.499,1
58.474,1
50.475,1
54.963,1
63.428,1
62.524,1
50.467,1
51.958,1
51.117,1
51.361,1
53.461,1
51.511,1
60.617,1
58.638,1
55.083,1
51.972,1
54.959,1
50.274,1
51.021,1
53.909,1
52.688,1
55.41,1
57.24,1
55.299,1
66.528,1
58.098,1
52.451,1
52.348,1
67.227,1
53.221,1
51.84,1
51.333,1
56.201,1
50.191,1
51.148,1
57.586,1
51.661,1
50.26,1
66.298,1
54.785,1
53.156,1
50.967,1
52.405,1
51.597,1
54.422,1
60.71,1
54.263,1
58.256,1
51.487,1
65.92,1
55.04,1
50.728,1
55.993,1
50.925,1
58.138,1
58.327,1
50.519,1
50.85,1
50.071,1
57.798,1
57.733,1
52.864,1
55.921,1
51.562,1
51.563,1
57.836,1
50.269,1
57.994,1
71.273,1
52.462,1
50.612,1
64.936,1
57.749,1
50.869,1
59.167,1
51.654,1
51.397,1
54.358,1
55.196,1
61.945,1
64.983,1
59.233,1
51.056,1
55.404,1
50.059,1
53.562,1
51.317,1
59.776,1
52.382,1
55.84,1
64.679,1
69.251,1
55.529,1
55.608,1
50.036,1
54.634,1
52.384,1
54.015,1
50.931,1
52.076,1
64.054,1
58.33,1
63.899,1
54.352,1
62.312,1
50.64,1
50.43,1
63.964,1
58.216,1
53.941,1
59.283,1
51.932,1
57.491,1
51.988,1
54.193,1
54.124,1
67.651,1
54.747,1
59.004,1
54.831,1
55.883,1
51.676,1
54.199,1
66.585,1
51.798,1
53.949,1
51.588,1
55.237,1
54.964,1
51.538,1
52.818,1
68.769,1
50.454,1
50.583,1
53.751,1
54.191,1
51.743,1
52.62,1
59.883,1
66.314,1
50.178,1
52.588,1
61.349,1
60.956,1
54.704,1
56.401,1
51.262,1
60.904,1
57.227,1
53.706,1
53.165,1
58.229,1
51.678,1
52.397,1
63.149,1
53.214,1
66.474,1
54.416,1
60.685,1
57.905,1
59.032,1
51.195,1
50.659,1
55.329,1
53.235,1
60.806,1
55.391,1
55.93,1
68.191,1
52.094,1
56.161,1
59.884,1
55.024,1
56.87,1
55.682,1
55.24,1
60.609,1
63.781,1
51.933,1
53.636,1
55.383,1
50.178,1
50.852,1
60.855,1
50.671,1
52.325,1
65.552,1
53.077,1
52.956,1
53.024,1
54.778,1
51.393,1
54.063,1
52.927,1
50.956,1
50.264,1
52.638,1
53.169,1
51.994,1
54.254,1
50.55,1
62.023,1
73.88,1
51.199,1
53.57,1
61.768,1
52.769,1
51.937,1
54.919,1
59.307,1
54.252,1
51.29,1
53.387,1
56.877,1
55.372,1
51.107,1
53.081,1
63.671,1
63.083,1
50.555,1
52.332,1
62.234,1
60.964,1
60.096,1
53.789,1
51.109,1
58.126,1
50.48,1
51.583,1
59.06,1
53.1,1
50.726,1
54.027,1
52.474,1
62.124,1
58.6,1
52.248,1
53.146,1
52.645,1
53.868,1
55.872,1
53.222,1
65.602,1
56.673,1
53.358,1
52.712,1
55.17,1
53.768,1
50.692,1
56.69,1
52.721,1
53.997,1
64.46,1
57.387,1
68.856,1
54.913,1
51.978,1
61.656,1
51.961,1
52.717,1
52.038,1
50.252,1
55.254,1
70.638,1
61.763,1
53.849,1
53.436,1
52.182,1
62.448,1
62.211,1
52.154,1
52.839,1
50.897,1
54.333,1
54.993,1
59.295,1
56.362,1
55.554,1
56.171,1
58.342,1
55.673,1
57.208,1
59.626,1
52.159,1
53.859,1
59.619,1
50.698,1
52.82,1
52.058,1
51.01,1
52.202,1
55.104,1
52.657,1
51.158,1
53.072,1
58.029,1
55.058,1
65.784,1
63.269,1
52.666,1
64.679,1
51.176,1
60.914,1
54.17,1
51.828,1
59.018,1
50.291,1
55.029,1
61.963,1
57.747,1
52.006,1
53.42,1
56.282,1
53.313,1
50.006,1
56.467,1
56.089,1
54.81,1
51.165,1
56.112,1
59.328,1
54.188,1
53.706,1
52.701,1
52.961,1
53.455,1
51.955,1
51.374,1
52.2,1
54.328,1
54.985,1
54.579,1
50.19,1
52.759,1
54.407,1
55.911,1
57.262,1
56.995,1
56.491,1
55.281,1
52.351,1
51.151,1
54.938,1
57.907,1
52.402,1
55.754,1
51.568,1
55.224,1
61.51,1
57.31,1
51.151,1
59.982,1
63.399,1
50.249,1
71.918,1
62.555,1
55.742,1
63.3,1
58.838,1
50.165,1
54.469,1
52.037,1
62.589,1
52.526,1
60.094,1
52.473,1
51.62,1
52.544,1
54.625,1
56.809,1
52.17,1
52.584,1
50.618,1
59.725,1
53.584,1
52.109,1
51.201,1
52.099,1
51.99,1
54.903,1
54.228,1
52.868,1
50.37,1
55.47,1
54.845,1
52.573,1
63.646,1
50.567,1
61.022,1
59.404,1
52.198,1
64.556,1
56.762,1
52.272,1
53.72,1
57.059,1
52.455,1
57.132,1
53.1,1
55.702,1
50.183,1
54.994,1
50.395,1
57.676,1
61.413,1
56.991,1
50.272,1
55.195,1
53.658,1
52.709,1
71.02,1
56.183,1
67.347,1
50.912,1
57.059,1
51.992,1
63.441,1
69.945,1
68.429,1
69.67,1
51.601,1
50.944,1
53.389,1
54.409,1
50.525,1
50.644,1
51.758,1
51.064,1
50.539,1
71.75,1
63.944,1
56.615,1
56.719,1
50.823,1
52.097,1
54.815,1
57.523,1
50.257,1
51.39,1
54.022,1
64.51,1
59.109,1
50.35,1
53.602,1
50.496,1
52.425,1
58.01,1
55.726,1
57.899,1
59.07,1
50.924,1
61.018,1
53.384,1
52.838,1
55.511,1
54.7,1
53.4,1
54.558,1
55.922,1
70.452,1
78.087,1
52.072,1
55.088,1
60.855,1
57.451,1
50.462,1
51.375,1
59.412,1
51.472,1
54.694,1
53.087,1
52.254,1
52.343,1
54.872,1
52.083,1
52.291,1
71.641,1
54.115,1
50.751,1
60.479,1
56.416,1
68.111,1
59.746,1
52.194,1
67.498,1
50.654,1
50.122,1
51.727,1
51.555,1
50.833,1
52.802,1
50.005,1
60.539,1
55.602,1
60.197,1
61.409,1
50.882,1
56.179,1
59.04,1
51.136,1
58.778,1
50.511,1
55.892,1
52.144,1
51.393,1
56.186,1
50.471,1
52.902,1
50.593,1
69.162,1
52.049,1
53.199,1
66.605,1
55.791,1
53.262,1
50.283,1
70.232,1
50.727,1
51.011,1
52.756,1
50.355,1
54.202,1
52.868,1
53.224,1
76.011,1
58.677,1
51.688,1
52.078,1
53.638,1
67.957,1
54.203,1
50.017,1
50.032,1
50.118,1
56.569,1
57.272,1
54.088,1
57.472,1
50.214,1
53.984,1
58.481,1
54.9,1
57.747,1
52.581,1
57.445,1
52.829,1
54.188,1
70.019,1
50.381,1
54.438,1
53.822,1
50.067,1
58.753,1
61.464,1
58.612,1
59.708,1
73.203,1
52.278,1
54.434,1
52.12,1
52.512,1
73.871,1
57.936,1
50.824,1
52.64,1
61.932,1
68.336,1
54.577,1
52.664,1
51.424,1
54.148,1
50.651,1
61.358,1
52.852,1
51.805,1
53.652,1
58.389,1
55.016,1
54.968,1
61.592,1
52.9,1
57.345,1
56.058,1
51.662,1
51.717,1
54.911,1
54.533,1
65.174,1
57.784,1
52.137,1
53.42,1
51.571,1
58.72,1
55.228,1
54.786,1
50.523,1
59.492,1
55.119,1
50.414,1
51.457,1
52.203,1
50.499,1
50.262,1
53.283,1
55.627,1
50.679,1
52.356,1
51.874,1
51.23,1
50.561,1
53.492,1
53.527,1
52.108,1
50.269,1
52.653,1
57.126,1
64.374,1
55.224,1
54.638,1
55.828,1
59.82,1
52.266,1
52.528,1
51.296,1
53.881,1
59.541,1
59.995,1
52.714,1
53.832,1
53.334,1
51.05,1
60.533,1
57.629,1
60.285,1
52.934,1
54.256,1
52.641,1
62.019,1
54.896,1
53.74,1
53.501,1
57.685,1
54.281,1
71.901,1
52.214,1
60.711,1
51.528,1
56.354,1
50.574,1
54.68,1
51.9,1
121.383,1
50.54,1
67.671,1
50.742,1
59.009,1
51.784,1
63.947,1
53.045,1
50.529,1
51.144,1
59.039,1
60.993,1
52.685,1
56.006,1
58.011,1
50.163,1
57.091,1
62.444,1
53.748,1
58.299,1
50.251,1
62.455,1
52.831,1
53.6,1
65.665,1
54.566,1
53.988,1
60.986,1
54.327,1
62.801,1
59.597,1
54.325,1
53.98,1
50.137,1
62.126,1
58.288,1
53.271,1
54.183,1
78.63,1
50.09,1
51.351,1
52.543,1
57.379,1
55.295,1
56.976,1
52.172,1
54.215,1
67.504,1
50.091,1
70.98,1
52.57,1
54.59,1
